0,1
/kaggle/input/numeroff-low/ocr_txt/train/img/20716.png,E314BX82
/kaggle/input/numeroff-low/ocr_txt/train/img/16482.png,C100KH70
/kaggle/input/numeroff-low/ocr_txt/train/img/32059.png,K911TB199
/kaggle/input/numeroff-low/ocr_txt/train/img/1225.png,C070BP35
/kaggle/input/numeroff-low/ocr_txt/train/img/12768.png,B328CA196
/kaggle/input/numeroff-low/ocr_txt/train/img/6954.png,A297ET35
/kaggle/input/numeroff-low/ocr_txt/train/img/31484.png,K777PB77
/kaggle/input/numeroff-low/ocr_txt/train/img/36474.png,O867OX161
/kaggle/input/numeroff-low/ocr_txt/train/img/45005.png,X599AO193
/kaggle/input/numeroff-low/ocr_txt/train/img/3636.png,T604OX35
/kaggle/input/numeroff-low/ocr_txt/train/img/1622.png,T937CK35
/kaggle/input/numeroff-low/ocr_txt/train/img/33693.png,O111CA177
/kaggle/input/numeroff-low/ocr_txt/train/img/31261.png,K734HO799
/kaggle/input/numeroff-low/ocr_txt/train/img/39726.png,P982TA777
/kaggle/input/numeroff-low/ocr_txt/train/img/25970.png,H534OY799
/kaggle/input/numeroff-low/ocr_txt/train/img/463.png,A660PB69
/kaggle/input/numeroff-low/ocr_txt/train/img/12437.png,B253HP82
/kaggle/input/numeroff-low/ocr_txt/train/img/6632.png,A248HX92
/kaggle/input/numeroff-low/ocr_txt/train/img/7718.png,A432XE82
/kaggle/input/numeroff-low/ocr_txt/train/img/5978.png,A132BE37
/kaggle/input/numeroff-low/ocr_txt/train/img/11376.png,B050AH197
/kaggle/input/numeroff-low/ocr_txt/train/img/28526.png,K080EX799
/kaggle/input/numeroff-low/ocr_txt/train/img/23450.png,E993AP178
/kaggle/input/numeroff-low/ocr_txt/train/img/23423.png,E986HX799
/kaggle/input/numeroff-low/ocr_txt/train/img/46794.png,Y113TE56
/kaggle/input/numeroff-low/ocr_txt/train/img/20662.png,E300HP126
/kaggle/input/numeroff-low/ocr_txt/train/img/19983.png,E127AE790
/kaggle/input/numeroff-low/ocr_txt/train/img/24933.png,H277XH77
/kaggle/input/numeroff-low/ocr_txt/train/img/47235.png,Y262AC59
/kaggle/input/numeroff-low/ocr_txt/train/img/24578.png,H187ET30
/kaggle/input/numeroff-low/ocr_txt/train/img/40128.png,T082HP47
/kaggle/input/numeroff-low/ocr_txt/train/img/36372.png,O832OO178
/kaggle/input/numeroff-low/ocr_txt/train/img/42653.png,T988XC163
/kaggle/input/numeroff-low/ocr_txt/train/img/34903.png,O390HB67
/kaggle/input/numeroff-low/ocr_txt/train/img/20877.png,E348BY60
/kaggle/input/numeroff-low/ocr_txt/train/img/18309.png,C697KT67
/kaggle/input/numeroff-low/ocr_txt/train/img/5606.png,A081AE174
/kaggle/input/numeroff-low/ocr_txt/train/img/29203.png,K229KH99
/kaggle/input/numeroff-low/ocr_txt/train/img/15647.png,B927CP164
/kaggle/input/numeroff-low/ocr_txt/train/img/28571.png,K090XH102
/kaggle/input/numeroff-low/ocr_txt/train/img/40766.png,T312BX71
/kaggle/input/numeroff-low/ocr_txt/train/img/22025.png,E636XC93
/kaggle/input/numeroff-low/ocr_txt/train/img/33821.png,O137HT68
/kaggle/input/numeroff-low/ocr_txt/train/img/27606.png,H926CB102
/kaggle/input/numeroff-low/ocr_txt/train/img/29913.png,K405XY77
/kaggle/input/numeroff-low/ocr_txt/train/img/24208.png,H103EA123
/kaggle/input/numeroff-low/ocr_txt/train/img/41194.png,T492YK71
/kaggle/input/numeroff-low/ocr_txt/train/img/48123.png,Y570BP777
/kaggle/input/numeroff-low/ocr_txt/train/img/18971.png,C909XP97
/kaggle/input/numeroff-low/ocr_txt/train/img/27749.png,H962PY32
/kaggle/input/numeroff-low/ocr_txt/train/img/18820.png,C868ET34
/kaggle/input/numeroff-low/ocr_txt/train/img/33842.png,O142EK68
/kaggle/input/numeroff-low/ocr_txt/train/img/6846.png,A279PP37
/kaggle/input/numeroff-low/ocr_txt/train/img/36582.png,O893BA96
/kaggle/input/numeroff-low/ocr_txt/train/img/10387.png,A899BY12
/kaggle/input/numeroff-low/ocr_txt/train/img/6580.png,A228HX51
/kaggle/input/numeroff-low/ocr_txt/train/img/48270.png,Y617HK33
/kaggle/input/numeroff-low/ocr_txt/train/img/12214.png,B205TB125
/kaggle/input/numeroff-low/ocr_txt/train/img/18224.png,C669AK96
/kaggle/input/numeroff-low/ocr_txt/train/img/17275.png,C351PT47
/kaggle/input/numeroff-low/ocr_txt/train/img/47787.png,Y459OY150
/kaggle/input/numeroff-low/ocr_txt/train/img/32791.png,M759XP31
/kaggle/input/numeroff-low/ocr_txt/train/img/36825.png,O969KA64
/kaggle/input/numeroff-low/ocr_txt/train/img/37672.png,P203YY77
/kaggle/input/numeroff-low/ocr_txt/train/img/45265.png,X694HK67
/kaggle/input/numeroff-low/ocr_txt/train/img/9176.png,A686PP37
/kaggle/input/numeroff-low/ocr_txt/train/img/12408.png,B246KE134
/kaggle/input/numeroff-low/ocr_txt/train/img/45913.png,X888HT66
/kaggle/input/numeroff-low/ocr_txt/train/img/43260.png,X045PT178
/kaggle/input/numeroff-low/ocr_txt/train/img/3018.png,B987CX35
/kaggle/input/numeroff-low/ocr_txt/train/img/24547.png,H179AH136
/kaggle/input/numeroff-low/ocr_txt/train/img/38454.png,P501KE76
/kaggle/input/numeroff-low/ocr_txt/train/img/16100.png,C006PA48
/kaggle/input/numeroff-low/ocr_txt/train/img/43918.png,X232MP174
/kaggle/input/numeroff-low/ocr_txt/train/img/46030.png,X918XP47
/kaggle/input/numeroff-low/ocr_txt/train/img/46460.png,Y016HB124
/kaggle/input/numeroff-low/ocr_txt/train/img/8927.png,A646EC74
/kaggle/input/numeroff-low/ocr_txt/train/img/37664.png,P202KA152
/kaggle/input/numeroff-low/ocr_txt/train/img/14262.png,B659AC777
/kaggle/input/numeroff-low/ocr_txt/train/img/26677.png,H708EB54
/kaggle/input/numeroff-low/ocr_txt/train/img/638.png,A712BT197
/kaggle/input/numeroff-low/ocr_txt/train/img/3818.png,O325PC38
/kaggle/input/numeroff-low/ocr_txt/train/img/40153.png,T089AH178
/kaggle/input/numeroff-low/ocr_txt/train/img/24164.png,H097XP777
/kaggle/input/numeroff-low/ocr_txt/train/img/32094.png,K919KH30
/kaggle/input/numeroff-low/ocr_txt/train/img/23947.png,H056XA777
/kaggle/input/numeroff-low/ocr_txt/train/img/47831.png,Y478BC19
/kaggle/input/numeroff-low/ocr_txt/train/img/2403.png,B675HB35
/kaggle/input/numeroff-low/ocr_txt/train/img/38023.png,P348OK36
/kaggle/input/numeroff-low/ocr_txt/train/img/18793.png,C858CX154
/kaggle/input/numeroff-low/ocr_txt/train/img/33692.png,O111BP197
/kaggle/input/numeroff-low/ocr_txt/train/img/1297.png,T694BC35
/kaggle/input/numeroff-low/ocr_txt/train/img/21262.png,E444YK163
/kaggle/input/numeroff-low/ocr_txt/train/img/23939.png,H055PT40
/kaggle/input/numeroff-low/ocr_txt/train/img/20946.png,E365BA797
/kaggle/input/numeroff-low/ocr_txt/train/img/22148.png,E666TY161
/kaggle/input/numeroff-low/ocr_txt/train/img/38891.png,P678PB161
/kaggle/input/numeroff-low/ocr_txt/train/img/8562.png,A582OX82
/kaggle/input/numeroff-low/ocr_txt/train/img/33815.png,O136AB136
/kaggle/input/numeroff-low/ocr_txt/train/img/46744.png,Y102XO86
/kaggle/input/numeroff-low/ocr_txt/train/img/24215.png,H104TK102
/kaggle/input/numeroff-low/ocr_txt/train/img/37625.png,P191HX16
/kaggle/input/numeroff-low/ocr_txt/train/img/19380.png,E008EE64
/kaggle/input/numeroff-low/ocr_txt/train/img/44707.png,X504TY123
/kaggle/input/numeroff-low/ocr_txt/train/img/4191.png,A386CC35
/kaggle/input/numeroff-low/ocr_txt/train/img/29373.png,K277KK12
/kaggle/input/numeroff-low/ocr_txt/train/img/40968.png,T396EC60
/kaggle/input/numeroff-low/ocr_txt/train/img/8067.png,C496BP50
/kaggle/input/numeroff-low/ocr_txt/train/img/23204.png,E928EP51
/kaggle/input/numeroff-low/ocr_txt/train/img/13267.png,B438OO750
/kaggle/input/numeroff-low/ocr_txt/train/img/25848.png,H504KX61
/kaggle/input/numeroff-low/ocr_txt/train/img/2951.png,B933PT35
/kaggle/input/numeroff-low/ocr_txt/train/img/47934.png,Y512YH178
/kaggle/input/numeroff-low/ocr_txt/train/img/40099.png,T074AY116
/kaggle/input/numeroff-low/ocr_txt/train/img/3645.png,B214KT35
/kaggle/input/numeroff-low/ocr_txt/train/img/28987.png,K184OY48
/kaggle/input/numeroff-low/ocr_txt/train/img/1847.png,B209AK35
/kaggle/input/numeroff-low/ocr_txt/train/img/37744.png,P231OY22
/kaggle/input/numeroff-low/ocr_txt/train/img/44254.png,X343XX67
/kaggle/input/numeroff-low/ocr_txt/train/img/20102.png,E156XT05
/kaggle/input/numeroff-low/ocr_txt/train/img/27343.png,H867AK34
/kaggle/input/numeroff-low/ocr_txt/train/img/5369.png,A048CH48
/kaggle/input/numeroff-low/ocr_txt/train/img/19906.png,E111CC123
/kaggle/input/numeroff-low/ocr_txt/train/img/47828.png,Y477KE33
/kaggle/input/numeroff-low/ocr_txt/train/img/37154.png,P029BT61
/kaggle/input/numeroff-low/ocr_txt/train/img/32503.png,M055MM64
/kaggle/input/numeroff-low/ocr_txt/train/img/14237.png,B653BX57
/kaggle/input/numeroff-low/ocr_txt/train/img/42204.png,T862YX150
/kaggle/input/numeroff-low/ocr_txt/train/img/49254.png,Y957EH777
/kaggle/input/numeroff-low/ocr_txt/train/img/765.png,T069XM197
/kaggle/input/numeroff-low/ocr_txt/train/img/5895.png,A119OE37
/kaggle/input/numeroff-low/ocr_txt/train/img/44137.png,X311XB54
/kaggle/input/numeroff-low/ocr_txt/train/img/15370.png,B878PA82
/kaggle/input/numeroff-low/ocr_txt/train/img/2105.png,B081KE35
/kaggle/input/numeroff-low/ocr_txt/train/img/13300.png,B444KO777
/kaggle/input/numeroff-low/ocr_txt/train/img/9223.png,A696KH92
/kaggle/input/numeroff-low/ocr_txt/train/img/17478.png,C417XY102
/kaggle/input/numeroff-low/ocr_txt/train/img/47637.png,Y412HA76
/kaggle/input/numeroff-low/ocr_txt/train/img/31568.png,K796PO777
/kaggle/input/numeroff-low/ocr_txt/train/img/22818.png,E836EO30
/kaggle/input/numeroff-low/ocr_txt/train/img/12085.png,B185AT60
/kaggle/input/numeroff-low/ocr_txt/train/img/16356.png,C066XH199
/kaggle/input/numeroff-low/ocr_txt/train/img/27280.png,H845KC32
/kaggle/input/numeroff-low/ocr_txt/train/img/3539.png,B979AK35
/kaggle/input/numeroff-low/ocr_txt/train/img/14473.png,B700BH32
/kaggle/input/numeroff-low/ocr_txt/train/img/1328.png,T460AH35
/kaggle/input/numeroff-low/ocr_txt/train/img/34027.png,O182HT68
/kaggle/input/numeroff-low/ocr_txt/train/img/29583.png,K331HE126
/kaggle/input/numeroff-low/ocr_txt/train/img/31934.png,K888HK33
/kaggle/input/numeroff-low/ocr_txt/train/img/26021.png,H548HB33
/kaggle/input/numeroff-low/ocr_txt/train/img/13942.png,B590OY199
/kaggle/input/numeroff-low/ocr_txt/train/img/18764.png,C851KO123
/kaggle/input/numeroff-low/ocr_txt/train/img/22516.png,E767EP154
/kaggle/input/numeroff-low/ocr_txt/train/img/29423.png,K290PA31
/kaggle/input/numeroff-low/ocr_txt/train/img/44317.png,X373AA193
/kaggle/input/numeroff-low/ocr_txt/train/img/37621.png,P190EK750
/kaggle/input/numeroff-low/ocr_txt/train/img/23282.png,E947PO190
/kaggle/input/numeroff-low/ocr_txt/train/img/40506.png,T210XK750
/kaggle/input/numeroff-low/ocr_txt/train/img/41766.png,T720HP35
/kaggle/input/numeroff-low/ocr_txt/train/img/24252.png,H111OP42
/kaggle/input/numeroff-low/ocr_txt/train/img/8013.png,A487YA750
/kaggle/input/numeroff-low/ocr_txt/train/img/44739.png,X515XA777
/kaggle/input/numeroff-low/ocr_txt/train/img/6023.png,A140AA90
/kaggle/input/numeroff-low/ocr_txt/train/img/17264.png,C347HX150
/kaggle/input/numeroff-low/ocr_txt/train/img/25820.png,H498PO152
/kaggle/input/numeroff-low/ocr_txt/train/img/10981.png,B001TH82
/kaggle/input/numeroff-low/ocr_txt/train/img/39837.png,T003BC777
/kaggle/input/numeroff-low/ocr_txt/train/img/29981.png,K426YE86
/kaggle/input/numeroff-low/ocr_txt/train/img/31365.png,K758AK46
/kaggle/input/numeroff-low/ocr_txt/train/img/45230.png,X682HE190
/kaggle/input/numeroff-low/ocr_txt/train/img/35466.png,O553CT98
/kaggle/input/numeroff-low/ocr_txt/train/img/31689.png,K824AY51
/kaggle/input/numeroff-low/ocr_txt/train/img/49223.png,Y947KK174
/kaggle/input/numeroff-low/ocr_txt/train/img/39450.png,P888HH197
/kaggle/input/numeroff-low/ocr_txt/train/img/11497.png,B070CY78
/kaggle/input/numeroff-low/ocr_txt/train/img/39403.png,P869CE190
/kaggle/input/numeroff-low/ocr_txt/train/img/43898.png,X225XX47
/kaggle/input/numeroff-low/ocr_txt/train/img/8172.png,A514TC178
/kaggle/input/numeroff-low/ocr_txt/train/img/12634.png,B300CP198
/kaggle/input/numeroff-low/ocr_txt/train/img/45986.png,X906AO67
/kaggle/input/numeroff-low/ocr_txt/train/img/11271.png,B030HE177
/kaggle/input/numeroff-low/ocr_txt/train/img/28527.png,K080EY68
/kaggle/input/numeroff-low/ocr_txt/train/img/37357.png,P097CH86
/kaggle/input/numeroff-low/ocr_txt/train/img/25263.png,H356CK32
/kaggle/input/numeroff-low/ocr_txt/train/img/27783.png,H969XT37
/kaggle/input/numeroff-low/ocr_txt/train/img/1381.png,A042XB35
/kaggle/input/numeroff-low/ocr_txt/train/img/34073.png,O195BE98
/kaggle/input/numeroff-low/ocr_txt/train/img/28836.png,K146KK777
/kaggle/input/numeroff-low/ocr_txt/train/img/24893.png,H266KC60
/kaggle/input/numeroff-low/ocr_txt/train/img/42399.png,T908BT64
/kaggle/input/numeroff-low/ocr_txt/train/img/22966.png,E875XX35
/kaggle/input/numeroff-low/ocr_txt/train/img/32190.png,K946TE799
/kaggle/input/numeroff-low/ocr_txt/train/img/43706.png,X166AO123
/kaggle/input/numeroff-low/ocr_txt/train/img/6899.png,A287XO82
/kaggle/input/numeroff-low/ocr_txt/train/img/1231.png,A732OC35
/kaggle/input/numeroff-low/ocr_txt/train/img/11841.png,B133KB126
/kaggle/input/numeroff-low/ocr_txt/train/img/6721.png,A255AP163
/kaggle/input/numeroff-low/ocr_txt/train/img/31219.png,K723TE71
/kaggle/input/numeroff-low/ocr_txt/train/img/8408.png,A555TK99
/kaggle/input/numeroff-low/ocr_txt/train/img/24150.png,H095CT56
/kaggle/input/numeroff-low/ocr_txt/train/img/46050.png,X925KK47
/kaggle/input/numeroff-low/ocr_txt/train/img/14666.png,B738KA35
/kaggle/input/numeroff-low/ocr_txt/train/img/31739.png,K834XK77
/kaggle/input/numeroff-low/ocr_txt/train/img/43111.png,X007YP23
/kaggle/input/numeroff-low/ocr_txt/train/img/952.png,A611CH35
/kaggle/input/numeroff-low/ocr_txt/train/img/43752.png,X182BP125
/kaggle/input/numeroff-low/ocr_txt/train/img/8100.png,A500PY98
/kaggle/input/numeroff-low/ocr_txt/train/img/48640.png,Y751AH71
/kaggle/input/numeroff-low/ocr_txt/train/img/14786.png,B767CO73
/kaggle/input/numeroff-low/ocr_txt/train/img/993.png,B366AC35
/kaggle/input/numeroff-low/ocr_txt/train/img/30853.png,K628PC750
/kaggle/input/numeroff-low/ocr_txt/train/img/26093.png,H563YY123
/kaggle/input/numeroff-low/ocr_txt/train/img/5689.png,A093PA82
/kaggle/input/numeroff-low/ocr_txt/train/img/43397.png,X078EX161
/kaggle/input/numeroff-low/ocr_txt/train/img/21342.png,E467AB123
/kaggle/input/numeroff-low/ocr_txt/train/img/22498.png,E760PT197
/kaggle/input/numeroff-low/ocr_txt/train/img/7558.png,A403KP60
/kaggle/input/numeroff-low/ocr_txt/train/img/10297.png,A887YO40
/kaggle/input/numeroff-low/ocr_txt/train/img/43322.png,X060KK54
/kaggle/input/numeroff-low/ocr_txt/train/img/24413.png,H147AP154
/kaggle/input/numeroff-low/ocr_txt/train/img/11492.png,B069MH53
/kaggle/input/numeroff-low/ocr_txt/train/img/42723.png,C182KC35
/kaggle/input/numeroff-low/ocr_txt/train/img/3514.png,B474PB35
/kaggle/input/numeroff-low/ocr_txt/train/img/49367.png,Y999EY197
/kaggle/input/numeroff-low/ocr_txt/train/img/24684.png,H218AH797
/kaggle/input/numeroff-low/ocr_txt/train/img/26514.png,H666KY66
/kaggle/input/numeroff-low/ocr_txt/train/img/34627.png,O320CC29
/kaggle/input/numeroff-low/ocr_txt/train/img/44616.png,X471XX47
/kaggle/input/numeroff-low/ocr_txt/train/img/36627.png,O904BY46
/kaggle/input/numeroff-low/ocr_txt/train/img/37823.png,P274XO777
/kaggle/input/numeroff-low/ocr_txt/train/img/23421.png,E986BE138
/kaggle/input/numeroff-low/ocr_txt/train/img/45857.png,X873OP64
/kaggle/input/numeroff-low/ocr_txt/train/img/10388.png,A899CX174
/kaggle/input/numeroff-low/ocr_txt/train/img/23030.png,E890CE23
/kaggle/input/numeroff-low/ocr_txt/train/img/48732.png,Y777PC77
/kaggle/input/numeroff-low/ocr_txt/train/img/27318.png,H858AH125
/kaggle/input/numeroff-low/ocr_txt/train/img/11422.png,B057AP174
/kaggle/input/numeroff-low/ocr_txt/train/img/44638.png,X479TO163
/kaggle/input/numeroff-low/ocr_txt/train/img/9465.png,A740AX797
/kaggle/input/numeroff-low/ocr_txt/train/img/12288.png,B222KH03
/kaggle/input/numeroff-low/ocr_txt/train/img/31181.png,K714AY197
/kaggle/input/numeroff-low/ocr_txt/train/img/3376.png,A636CB35
/kaggle/input/numeroff-low/ocr_txt/train/img/25514.png,H425YY68
/kaggle/input/numeroff-low/ocr_txt/train/img/24758.png,H230PT32
/kaggle/input/numeroff-low/ocr_txt/train/img/40374.png,T158PB161
/kaggle/input/numeroff-low/ocr_txt/train/img/17791.png,C521PO177
/kaggle/input/numeroff-low/ocr_txt/train/img/47755.png,Y444YY97
/kaggle/input/numeroff-low/ocr_txt/train/img/26374.png,H630HH99
/kaggle/input/numeroff-low/ocr_txt/train/img/40994.png,T403KK777
/kaggle/input/numeroff-low/ocr_txt/train/img/45531.png,X777AB142
/kaggle/input/numeroff-low/ocr_txt/train/img/27512.png,H173OP32
/kaggle/input/numeroff-low/ocr_txt/train/img/28591.png,K094TB13
/kaggle/input/numeroff-low/ocr_txt/train/img/33323.png,O044OO163
/kaggle/input/numeroff-low/ocr_txt/train/img/45348.png,X715XX98
/kaggle/input/numeroff-low/ocr_txt/train/img/32613.png,M296AH46
/kaggle/input/numeroff-low/ocr_txt/train/img/19040.png,C933HE57
/kaggle/input/numeroff-low/ocr_txt/train/img/22668.png,E798YX197
/kaggle/input/numeroff-low/ocr_txt/train/img/10665.png,A950XT71
/kaggle/input/numeroff-low/ocr_txt/train/img/41555.png,T629TA74
/kaggle/input/numeroff-low/ocr_txt/train/img/2929.png,T801EC35
/kaggle/input/numeroff-low/ocr_txt/train/img/26723.png,H720KH45
/kaggle/input/numeroff-low/ocr_txt/train/img/26166.png,H581TK37
/kaggle/input/numeroff-low/ocr_txt/train/img/980.png,C341TO35
/kaggle/input/numeroff-low/ocr_txt/train/img/47808.png,Y467PP56
/kaggle/input/numeroff-low/ocr_txt/train/img/18069.png,C612XP34
/kaggle/input/numeroff-low/ocr_txt/train/img/30687.png,K592KK99
/kaggle/input/numeroff-low/ocr_txt/train/img/12248.png,B214BE32
/kaggle/input/numeroff-low/ocr_txt/train/img/31473.png,K777KX39
/kaggle/input/numeroff-low/ocr_txt/train/img/13984.png,B599KP28
/kaggle/input/numeroff-low/ocr_txt/train/img/4352.png,T310BP35
/kaggle/input/numeroff-low/ocr_txt/train/img/33543.png,O082BH40
/kaggle/input/numeroff-low/ocr_txt/train/img/3841.png,X009CX96
/kaggle/input/numeroff-low/ocr_txt/train/img/41171.png,T483KO71
/kaggle/input/numeroff-low/ocr_txt/train/img/17067.png,C286BK138
/kaggle/input/numeroff-low/ocr_txt/train/img/36605.png,O899BH142
/kaggle/input/numeroff-low/ocr_txt/train/img/327.png,T222OX35
/kaggle/input/numeroff-low/ocr_txt/train/img/29200.png,K228KK77
/kaggle/input/numeroff-low/ocr_txt/train/img/16454.png,C091CA34
/kaggle/input/numeroff-low/ocr_txt/train/img/19103.png,C953BO199
/kaggle/input/numeroff-low/ocr_txt/train/img/4836.png,B098TA35
/kaggle/input/numeroff-low/ocr_txt/train/img/31465.png,K777EP154
/kaggle/input/numeroff-low/ocr_txt/train/img/36410.png,O848OO90
/kaggle/input/numeroff-low/ocr_txt/train/img/35717.png,O628YY40
/kaggle/input/numeroff-low/ocr_txt/train/img/30219.png,K485TP70
/kaggle/input/numeroff-low/ocr_txt/train/img/20886.png,E350AT77
/kaggle/input/numeroff-low/ocr_txt/train/img/28237.png,K030KK77
/kaggle/input/numeroff-low/ocr_txt/train/img/26594.png,H688EM58
/kaggle/input/numeroff-low/ocr_txt/train/img/18779.png,C855AA797
/kaggle/input/numeroff-low/ocr_txt/train/img/22859.png,E845YB123
/kaggle/input/numeroff-low/ocr_txt/train/img/22042.png,E642TX750
/kaggle/input/numeroff-low/ocr_txt/train/img/35215.png,O472AO31
/kaggle/input/numeroff-low/ocr_txt/train/img/14066.png,B614OE196
/kaggle/input/numeroff-low/ocr_txt/train/img/19539.png,E033OE799
/kaggle/input/numeroff-low/ocr_txt/train/img/779.png,E673AK35
/kaggle/input/numeroff-low/ocr_txt/train/img/47348.png,Y302OB33
/kaggle/input/numeroff-low/ocr_txt/train/img/13754.png,B552YP64
/kaggle/input/numeroff-low/ocr_txt/train/img/16163.png,C011PE33
/kaggle/input/numeroff-low/ocr_txt/train/img/8850.png,A633AA36
/kaggle/input/numeroff-low/ocr_txt/train/img/9921.png,A818BA761
/kaggle/input/numeroff-low/ocr_txt/train/img/21314.png,E457PC31
/kaggle/input/numeroff-low/ocr_txt/train/img/28720.png,K118PP82
/kaggle/input/numeroff-low/ocr_txt/train/img/12409.png,B246OC716
/kaggle/input/numeroff-low/ocr_txt/train/img/45939.png,X892YT86
/kaggle/input/numeroff-low/ocr_txt/train/img/42291.png,T887CY59
/kaggle/input/numeroff-low/ocr_txt/train/img/12299.png,B223AX136
/kaggle/input/numeroff-low/ocr_txt/train/img/22981.png,E881TX134
/kaggle/input/numeroff-low/ocr_txt/train/img/42449.png,T922XK123
/kaggle/input/numeroff-low/ocr_txt/train/img/26468.png,H656PC777
/kaggle/input/numeroff-low/ocr_txt/train/img/35678.png,O617CA98
/kaggle/input/numeroff-low/ocr_txt/train/img/11192.png,B016HK95
/kaggle/input/numeroff-low/ocr_txt/train/img/45267.png,X694XX102
/kaggle/input/numeroff-low/ocr_txt/train/img/31262.png,K734TO161
/kaggle/input/numeroff-low/ocr_txt/train/img/15643.png,B926EA763
/kaggle/input/numeroff-low/ocr_txt/train/img/41813.png,T738OE71
/kaggle/input/numeroff-low/ocr_txt/train/img/9424.png,A730XX199
/kaggle/input/numeroff-low/ocr_txt/train/img/45152.png,X653EH34
/kaggle/input/numeroff-low/ocr_txt/train/img/9532.png,A754TP163
/kaggle/input/numeroff-low/ocr_txt/train/img/31609.png,K802KO82
/kaggle/input/numeroff-low/ocr_txt/train/img/45125.png,X641PH76
/kaggle/input/numeroff-low/ocr_txt/train/img/13147.png,B410KA51
/kaggle/input/numeroff-low/ocr_txt/train/img/23921.png,H051AB32
/kaggle/input/numeroff-low/ocr_txt/train/img/10333.png,A888YE197
/kaggle/input/numeroff-low/ocr_txt/train/img/35488.png,O555OY39
/kaggle/input/numeroff-low/ocr_txt/train/img/13973.png,B597KT14
/kaggle/input/numeroff-low/ocr_txt/train/img/38700.png,P609KB51
/kaggle/input/numeroff-low/ocr_txt/train/img/46212.png,X979EX790
/kaggle/input/numeroff-low/ocr_txt/train/img/21365.png,E471KX14
/kaggle/input/numeroff-low/ocr_txt/train/img/23465.png,E996BX82
/kaggle/input/numeroff-low/ocr_txt/train/img/27298.png,H850BK716
/kaggle/input/numeroff-low/ocr_txt/train/img/33746.png,O121YP150
/kaggle/input/numeroff-low/ocr_txt/train/img/40889.png,T363XT71
/kaggle/input/numeroff-low/ocr_txt/train/img/15329.png,B870OC123
/kaggle/input/numeroff-low/ocr_txt/train/img/26188.png,H585HO32
/kaggle/input/numeroff-low/ocr_txt/train/img/37968.png,P326CA71
/kaggle/input/numeroff-low/ocr_txt/train/img/42018.png,T800OB52
/kaggle/input/numeroff-low/ocr_txt/train/img/1625.png,B948OH35
/kaggle/input/numeroff-low/ocr_txt/train/img/24596.png,H191OH777
/kaggle/input/numeroff-low/ocr_txt/train/img/1032.png,B324HX35
/kaggle/input/numeroff-low/ocr_txt/train/img/7824.png,A448TE73
/kaggle/input/numeroff-low/ocr_txt/train/img/11193.png,B016HX124
/kaggle/input/numeroff-low/ocr_txt/train/img/31257.png,K733HB82
/kaggle/input/numeroff-low/ocr_txt/train/img/5822.png,A111AB92
/kaggle/input/numeroff-low/ocr_txt/train/img/25403.png,H396CP799
/kaggle/input/numeroff-low/ocr_txt/train/img/13264.png,B438BH124
/kaggle/input/numeroff-low/ocr_txt/train/img/18686.png,C819YA52
/kaggle/input/numeroff-low/ocr_txt/train/img/34828.png,O368CY750
/kaggle/input/numeroff-low/ocr_txt/train/img/20777.png,E330OP150
/kaggle/input/numeroff-low/ocr_txt/train/img/45493.png,X765KK64
/kaggle/input/numeroff-low/ocr_txt/train/img/30108.png,K453TX57
/kaggle/input/numeroff-low/ocr_txt/train/img/25707.png,H467OC154
/kaggle/input/numeroff-low/ocr_txt/train/img/18659.png,C809EX60
/kaggle/input/numeroff-low/ocr_txt/train/img/3054.png,T882EE35
/kaggle/input/numeroff-low/ocr_txt/train/img/22681.png,E800OP196
/kaggle/input/numeroff-low/ocr_txt/train/img/4223.png,T844PX35
/kaggle/input/numeroff-low/ocr_txt/train/img/41005.png,T412AA56
/kaggle/input/numeroff-low/ocr_txt/train/img/16699.png,C173AH53
/kaggle/input/numeroff-low/ocr_txt/train/img/32699.png,M528OT31
/kaggle/input/numeroff-low/ocr_txt/train/img/38869.png,P670HK125
/kaggle/input/numeroff-low/ocr_txt/train/img/23901.png,H046YO46
/kaggle/input/numeroff-low/ocr_txt/train/img/1303.png,B578PH29
/kaggle/input/numeroff-low/ocr_txt/train/img/26745.png,H726HY32
/kaggle/input/numeroff-low/ocr_txt/train/img/38849.png,P666CO777
/kaggle/input/numeroff-low/ocr_txt/train/img/28612.png,K100HO76
/kaggle/input/numeroff-low/ocr_txt/train/img/8563.png,A583AE122
/kaggle/input/numeroff-low/ocr_txt/train/img/40376.png,T159KM174
/kaggle/input/numeroff-low/ocr_txt/train/img/23942.png,H056EE68
/kaggle/input/numeroff-low/ocr_txt/train/img/43530.png,X111CB54
/kaggle/input/numeroff-low/ocr_txt/train/img/7419.png,A377MK152
/kaggle/input/numeroff-low/ocr_txt/train/img/30222.png,K487CO197
/kaggle/input/numeroff-low/ocr_txt/train/img/18034.png,C598EX39
/kaggle/input/numeroff-low/ocr_txt/train/img/34635.png,O322PO31
/kaggle/input/numeroff-low/ocr_txt/train/img/39683.png,P964PP22
/kaggle/input/numeroff-low/ocr_txt/train/img/28140.png,K013YE82
/kaggle/input/numeroff-low/ocr_txt/train/img/8565.png,A583CB82
/kaggle/input/numeroff-low/ocr_txt/train/img/16227.png,C029XB78
/kaggle/input/numeroff-low/ocr_txt/train/img/26451.png,H651KO174
/kaggle/input/numeroff-low/ocr_txt/train/img/16633.png,C150CO55
